Cod Partener,Beneficiar,categorie_contaminata,expunere_mil_lei,contragarantii,scor_serv_datorie,are_restante_peste_30_zile,total_incidente,total_incidente_majore,Este_in_interdictie,A_fost_interdictie,scor_serv_prel,mean_encode_categ_contaminata_1Y,prob_1Y_CRC,prob_1Y_no_crc,prob_1Y,stage,data_raport
18638550,UNIC PHARMACEUTICAL SRL,instiintare_neplata,0.74077012,0,NA,NA,0,0,0,0,NA,0.0478609998605216,NA,0.1282481477715544,0.1282481477715544,2,2021-10-31
18672047,MOTRIS COMPANY SRL,standard,2,0,0.5,0,1,1,0,1,0.5,0.923187279574391,0.020031076762990044,0.050606916927966435,0.020031076762990044,1,2021-10-31
18676448,BLUE INVEST SRL,standard,0.16997236999999998,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01891677019421791,0.020937983189037886,0.01891677019421791,1,2021-10-31
18825795,STOMA PLUS SRL,standard,0.00631186,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019327555494487586,0.019327555494487586,1,2021-10-31
18833445,MARI HOK SRL,standard,0.04025,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01884159108104113,0.019651210468323837,0.01884159108104113,1,2021-10-31
18876241,TOP TOREX SRL,standard,0.48,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019097636839056693,0.024356288550814047,0.019097636839056693,1,2021-10-31
18888068,TOTAL AGRO SERV SRL,standard,0.00451333,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.01931055017201725,0.01931055017201725,1,2021-10-31
18912514,HEPTAOCEAN SRL,standard,0.08,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018864596545251508,0.020037048079322033,0.018864596545251508,1,2021-10-31
18919911,CATT GROUP SRL,standard,0.06941668,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01885846871875384,0.01993360095884475,0.01885846871875384,1,2021-10-31
18948950,MRM ART PROM SRL,instiintare_neplata,0.11962435,0,0,1,11,8,0,0,0,0.0478609998605216,0.3901661850968062,0.09739348319275838,0.3901661850968062,2,2021-10-31
1895,MAGUS INTERNATIONAL CO SRL,standard,0.44390804,355126.528,0.4848117309495925,0,0,0,0,0,0.5,0.923187279574391,0.019076494292093876,0.023931913414268993,0.019076494292093876,1,2021-10-31
18977092,TRANSBIT CENTER SRL,standard,0.01146898,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.01937639813652699,0.01937639813652699,1,2021-10-31
19164373,EURO V.F.A. SRL,standard,0.01595604,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019418993114753487,0.019418993114753487,1,2021-10-31
19215515,CENTRU DE ELABORARE PROIECTE UNIONALE SRL,standard,0.08,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.020037048079322033,0.020037048079322033,1,2021-10-31
1934720,SIMS SRL,standard,0.105,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01887907950032146,0.02028350435092414,0.01887907950032146,1,2021-10-31
1936,MARI MAG TOTAL TRANS SRL,cerere_plata,0.049607,0,0,1,0,0,0,0,0,0,0.39797399280477674,0.10232995370197942,0.39797399280477674,3,2021-10-31
1939,MARIANA-MARGARETA SRL,standard,0.48,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019097636839056693,0.024356288550814047,0.019097636839056693,1,2021-10-31
195,ALMATAR TRANS SRL,standard,1.2145,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019532929670750803,0.034765448965137474,0.019532929670750803,1,2021-10-31
19562018,BERES TIBOR ARPAD INTREPRINDERE INDIVIDUALA,standard,0.02376373,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018832057664227676,0.019493329229567254,0.018832057664227676,1,2021-10-31
19737853,SACU DESIGN SRL,instiintare_neplata,0.04141934,0,0,1,4,2,0,0,0,0.0478609998605216,0.38773020141027703,0.09401601592888299,0.38773020141027703,2,2021-10-31
19832413,KONYA ANDREI PFA,standard,0.09540361,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018873518847780227,0.020188551613321483,0.018873518847780227,1,2021-10-31
19962448,MEADOWS CONSTRUCT SRL,standard,0.056,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018850703160413047,0.019803210866910635,0.018850703160413047,1,2021-10-31
2031,MEDO SRL,standard,0.13982894,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01889927471970543,0.020631811793510514,0.01889927471970543,1,2021-10-31
20311044,PECHEANU CORNEL PFA,standard,0.060944410000000004,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018853564614012684,0.019851165623978227,0.018853564614012684,1,2021-10-31
20604001,DECORA HOUSE SRL,standard,0.4,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019050804055377162,0.023425353346832968,0.019050804055377162,1,2021-10-31
21315877,CIPRAL SRL,standard,0.2,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01893421424948781,0.021247397664048415,0.01893421424948781,1,2021-10-31
21333881,"NAVIROM CONSTRUCT SRL",standard,0.056,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018850703160413047,0.019803210866910635,0.018850703160413047,1,2021-10-31
21444995,AGROPREV SRL,standard,0.0327194,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018837235818870562,0.019578938591887415,0.018837235818870562,1,2021-10-31
21452815,TECNOFIER SRL,standard,0.00363694,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019302269112510328,0.019302269112510328,1,2021-10-31
21565822,M2M TECHNOLOGY EQUIPMENT SRL,standard,0.05211584,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018848455598714956,0.019765618866042674,0.018848455598714956,1,2021-10-31
21664630,VICAM SRL,standard,0.14375443,0,0.5,0,20,13,0,0,0.5,0.923187279574391,0.019319432216916947,0.020671434011595664,0.019319432216916947,1,2021-10-31
21691731,ROMEGA FOOD DISTRIBUTION SRL,standard,0.72451631,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019241479971784027,0.02743069117005144,0.019241479971784027,1,2021-10-31
21723124,RM DENTAL S3 SRL,standard,0.14379139999999999,0,0.5,0,3,2,0,0,0.5,0.923187279574391,0.01896368590532163,0.020671807524804162,0.01896368590532163,1,2021-10-31
21729950,XTRU WINDOWS SRL,standard,0.1652174,0,0.5,0,1,1,0,0,0.5,0.923187279574391,0.018934704546085125,0.020889392524824826,0.018934704546085125,1,2021-10-31
21819564,PROJECT TEAM SRL,standard,0.11989008,73156.939,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018887710775923203,0.02043170258202483,0.018887710775923203,1,2021-10-31
21852560,ABM CONSTRUCT SRL,standard,0.49475,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019106283950843937,0.024531825810506162,0.019106283950843937,1,2021-10-31
21878471,G.M.H TRANS IMPEX SRL,standard,0.15978668,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018910856566714266,0.02083403141528654,0.018910856566714266,1,2021-10-31
2191,"NADRA SRL",cerere_plata,0.06292496,0,0,1,0,0,0,0,0,0,0.3980738325266266,0.10294210484479015,0.3980738325266266,3,2021-10-31
21926986,SUPERMARKET SERVICE SRL,standard,0.48,0,0.4855760589096465,0,0,0,0,0,0.5,0.923187279574391,0.019097636839056693,0.024356288550814047,0.019097636839056693,1,2021-10-31
2196150,ANTREPRIZA MONTAJ INSTALATII SA,standard,0.965,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01938398665363554,0.030820708469740707,0.01938398665363554,1,2021-10-31
22673555,ANDREEA GREEN PHARM SRL,standard,0.04285714,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018843099129706047,0.019676292307338406,0.018843099129706047,1,2021-10-31
22685371,TREI C SRL,standard,0.04108695,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01884207518534494,0.019659258880702836,0.01884207518534494,1,2021-10-31
22724837,EMPIRE FILM SRL,standard,0.2912,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018987292155471125,0.022214825282721708,0.018987292155471125,1,2021-10-31
2272559,AGROMEC ROMANU SA,standard,0.07489544000000001,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01886164072062548,0.01998708784879377,0.01886164072062548,1,2021-10-31
22742353,GERE & CO SRL,standard,0.08092338,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01886513128223605,0.020046098600010366,0.01886513128223605,1,2021-10-31
22777521,VIRGFAN SRL,instiintare_neplata,0.5061312,0,0,1,32,28,0,1,0,0.0478609998605216,0.39864536479466134,0.11571625158101213,0.39864536479466134,2,2021-10-31
22842360,A.S. CONSTRUCT IMPEX SRL,standard,0.35,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01902159077300692,0.022861249817066116,0.01902159077300692,1,2021-10-31
22876223,MELNY SRL,standard,0.0082917,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019346292100096977,0.019346292100096977,1,2021-10-31
23065378,MAC-ALI CONSTRUCT SRL,standard,0.051649190000000005,0,0.5,0,5,5,0,0,0.5,0.923187279574391,0.01895153010614307,0.01976110720263098,0.01895153010614307,1,2021-10-31
23092747,ISIS MEDICAL CENTER SRL,standard,1.0490544099999999,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01943403951058679,0.032098701936092815,0.01943403951058679,1,2021-10-31
2311313,N&T NEPTA SRL,cerere_plata,0.9897803100000001,593868.186,0,1,0,0,0,0,0,0,0.4050425223156794,0.15415255482500448,0.4050425223156794,3,2021-10-31
23138020,CUJBA GR. IOAN FLORIN INTREPRINDERE FAMILIALA,standard,0.01278044,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019388838145857918,0.019388838145857918,1,2021-10-31
23146650,MARCHIM TRANS SRL,standard,0.0544,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018849777291660565,0.01978771713633052,0.018849777291660565,1,2021-10-31
23170934,TRANDAFIRI SRL,standard,0.15834462,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01891001947927028,0.020819355106379354,0.01891001947927028,1,2021-10-31
2319821,PALACE TOUR SRL,standard,0.4134811,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019058688126147926,0.02357975916515295,0.019058688126147926,1,2021-10-31
23246650,ACITIM CONSTRUCT SRL,standard,0.48,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019097636839056693,0.024356288550814047,0.019097636839056693,1,2021-10-31
23426383,EUROPEAN GROUP FOOD SRL,standard,0.73395025,0,0.5,0,32,32,0,0,0.5,0.923187279574391,0.019932043011993972,0.02755657519029489,0.019932043011993972,1,2021-10-31
23505002,AZERA TRADE SRL,standard,0.16667319,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018914854551390935,0.02090425739507102,0.018914854551390935,1,2021-10-31
23522100,TOP CLASS AUTO SRL,standard,0.00760621,4563.72,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019339802816210696,0.019339802816210696,1,2021-10-31
23563313,INDICOM SRL,insolventa,0.16710207000000002,0,0,1,3,1,0,0,0,0.0289517205650865,0.39283366148826065,0.10272318756122507,0.39283366148826065,3,2021-10-31
2361737,DONARIS S.A.,standard,0.26759234000000004,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01897353864484759,0.021960347361993184,0.01897353864484759,1,2021-10-31
23639209,ROXAMY COMPANY SRL,insolventa,0.00960626,0,NA,NA,0,0,0,0,NA,0.0289517205650865,NA,0.09570141107944573,0.09570141107944573,3,2021-10-31
23641055,VALGBAR SRL,standard,0.16181818,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018912035874134127,0.020854723826051965,0.018912035874134127,1,2021-10-31
238,AMRO STEEL COMPLEX SRL,standard,0.18982745,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018928302908533777,0.021142078608975087,0.018928302908533777,1,2021-10-31
23809087,EURO MOPAN SRL,standard,0.72266,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019240383957551288,0.027405986939061253,0.019240383957551288,1,2021-10-31
23833204,VAMADOR CONST SRL,standard,0.1096,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018881745551671037,0.020329174584968246,0.018881745551671037,1,2021-10-31
23901333,B.D.M. IMOBILIARE 2008 SRL,standard,0.18909245000000002,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018927875864938975,0.021134488779035232,0.018927875864938975,1,2021-10-31
23910331,EDY HAIR STYLE SRL,standard,0.03848722,23092.338,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018840571502826645,0.019634269502348096,0.018840571502826645,1,2021-10-31
24081509,PRO SERVICE COMPUTERS SRL,standard,0.00665495,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019330801119562365,0.019330801119562365,1,2021-10-31
24101770,VARIETY SRL,standard,0.12,0,0.5,0,5,5,0,0,0.5,0.923187279574391,0.018991331887372,0.02043280052824833,0.018991331887372,1,2021-10-31
24130091,LAREX-IR DECOR SRL,standard,0.0620306,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018854193276373575,0.01986171557701807,0.018854193276373575,1,2021-10-31
24188204,ELECTRICA TOTAL SERVICE SRL,standard,0.0835815,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01886667070447835,0.020072174557936494,0.01886667070447835,1,2021-10-31
24260105,A & B NORDIC SRL,standard,0.12,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018887774507216452,0.02043280052824833,0.018887774507216452,1,2021-10-31
24290700,WILFISCH SRL,standard,0.1332119,0,0.47864296632216136,1,0,0,0,0,0.47864296632216136,0.923187279574391,0.02109362056005487,0.020565190445200318,0.02109362056005487,2,2021-10-31
24330979,NIMAR UNIVERS SRL,standard,0.070656,0,0.49067412253558484,0,0,0,0,0,0.5,0.923187279574391,0.018859186193963293,0.019945687647051437,0.018859186193963293,1,2021-10-31
24339684,SEBYPLAN SRL,standard,0.005088720000000001,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019315988959045634,0.019315988959045634,1,2021-10-31
24345066,KAUF ELECTROMEISTER SRL,standard,0.12,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018887774507216452,0.02043280052824833,0.018887774507216452,1,2021-10-31
24345635,ENCO TRANS COMPANY SRL,instiintare_neplata,0.16,0,0,1,3,1,0,0,0,0.0478609998605216,0.38834653501460564,0.09917924815514227,0.38834653501460564,2,2021-10-31
24410415,MARAMYR IMPEX SRL,standard,0.1,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018876182037166712,0.020233976751597535,0.018876182037166712,1,2021-10-31
24430137,TOPSOLAR SRL,standard,0.2,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01893421424948781,0.021247397664048415,0.01893421424948781,1,2021-10-31
24457035,ECOSERV CITY SRL,standard,0.16,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01891098039786069,0.020836203301156736,0.01891098039786069,1,2021-10-31
24483930,TRANSAN INTERACTIVE DISTRIBUTION SRL,standard,0.4008,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019051271825300857,0.0234344885427046,0.019051271825300857,1,2021-10-31
24520396,ANAFOREST SRL,insolventa,0.36019904,270149.28,0,1,0,0,0,0,0,0.0289517205650865,0.39347726576425307,0.11195162378163534,0.39347726576425307,3,2021-10-31
24532676,DIGITAL SALE SRL,standard,3.0248,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.020647715739567356,0.0816379910511191,0.020647715739567356,1,2021-10-31
24540300,ALEX AUTO RAPID SRL,insolventa,0.1295,0,0,1,36,35,0,1,0,0.0289517205650865,0.40135826067455804,0.10100637871424259,0.40135826067455804,3,2021-10-31
24628321,SABEDY TRANS SRL,standard,0.098978,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018875589849383465,0.02022386789830343,0.018875589849383465,1,2021-10-31
24702746,FIONA CONSTRUCT SRL,standard,0.136,0,0.5,0,1,1,0,0,0.5,0.923187279574391,0.018917730542519513,0.02059323573982912,0.018917730542519513,1,2021-10-31
24764811,LU & PO SRL,insolventa,0.0425954,31946.52,0,1,3,2,0,0,0,0.0289517205650865,0.39190489949456414,0.09713572883995376,0.39190489949456414,3,2021-10-31
24798920,KIWI TRAVEL SRL,standard,0.22816541999999998,0,0.33995241774551277,1,0,0,0,0,0.33995241774551277,0.923187279574391,0.04289028484995312,0.021541686511768552,0.04289028484995312,2,2021-10-31
24817410,"NATALIA VASILIEV PERSOANA FIZICA AUTORIZATA",instiintare_neplata,0.23442756,0,0,1,3,0,0,0,0,0.0478609998605216,0.38889981969758164,0.10254754491711938,0.38889981969758164,2,2021-10-31
24914293,MENS MENTIS SRL,standard,0.5642910999999999,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019147103807060913,0.025376171019674446,0.019147103807060913,1,2021-10-31
24920236,PROCESS COLOR ART SRL,standard,0.12,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018887774507216452,0.02043280052824833,0.018887774507216452,1,2021-10-31
24977232,TODI TRANS SRL,instiintare_neplata,0.03321822,0,NA,NA,0,0,0,0,NA,0.0478609998605216,NA,0.09366797723529645,0.09366797723529645,1,2021-10-31
2502,PROFESIONAL CONSTRUCT MONTAJ SRL,cerere_plata,0.11265986,0,0,1,0,0,0,0,0,0,0.39844675122243267,0.10525687148673109,0.39844675122243267,3,2021-10-31
25035780,KONDILIS  SRL,standard,0.00143322,1146.584,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.01928146141553355,0.01928146141553355,1,2021-10-31
25051050,SIMPLU LG SRL,standard,0.232,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018952821484426927,0.021582059526037124,0.018952821484426927,1,2021-10-31
25069139,HAPPY SAMSON COMPANY SRL,standard,0.08083096000000001,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018865077760381214,0.02004519256390701,0.018865077760381214,1,2021-10-31
25161924,GHIURCA CRISTIAN VASILE - TRANS PRIANU PERSOANA FIZICA AUTORIZATA,instiintare_neplata,0.08733751000000001,0,0,1,0,0,0,0,0,0.0478609998605216,0.38701303675528587,0.09598617265273068,0.38701303675528587,2,2021-10-31
25165241,AGROLAND BUSINESS SYSTEM  S.A.,standard,3.2,0,0.49995608592350954,0,0,0,0,0,0.5,0.923187279574391,0.02075885407566141,0.0884377123447124,0.02075885407566141,1,2021-10-31
25184219,LUGIA NEW SERV SRL,standard,0.00270878,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019293502671165422,0.019293502671165422,1,2021-10-31
25202218,TRANSEMNAL SRL,standard,0.5,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01910936266269473,0.024594602302092892,0.01910936266269473,1,2021-10-31
2521595,ROMINE COMERT IMPORT EXPORT SRL,standard,0.16,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01891098039786069,0.020836203301156736,0.01891098039786069,1,2021-10-31
25367437,BALCANIC PACK SRL,instiintare_neplata,0.08516499000000001,0,0,1,58,44,0,0,0,0.0478609998605216,0.4024415202730763,0.09589213301720563,0.4024415202730763,2,2021-10-31
25407442,AQUATULIP SRL,standard,0.38591485,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019042570137925926,0.023265083258800057,0.019042570137925926,1,2021-10-31
25425686,BOSADI CONSTRUCT SRL,instiintare_neplata,0.31989140000000005,0,0.13608469161796202,1,3,1,0,0,0.13608469161796202,0.0478609998605216,0.23779881232066113,0.106539917640319,0.23779881232066113,2,2021-10-31
25456470,MEZELURI MATIS SRL,insolventa,0.21884814000000002,0,0,1,367,246,0,0,0,0.0289517205650865,0.49298612862532243,0.10512799441676564,0.49298612862532243,3,2021-10-31
25519004,ALUMRO EXPERT SRL,standard,0.79166667,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019281168490691683,0.02833903628403459,0.019281168490691683,1,2021-10-31
25540685,PEDROGROUP AGRO SRL,standard,1.6,0,0.5,0,2,1,0,0,0.5,0.923187279574391,0.019808506881183734,0.04183209900090848,0.019808506881183734,1,2021-10-31
25554990,HETMA INTERNATIONAL SRL,standard,0.01081646,8653.2,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.01937021149585816,0.01937021149585816,1,2021-10-31
25565060,CASTLE TOURS SRL,standard,0.16887258,0,0,1,0,0,0,0,0,0.923187279574391,0.2108698350231259,0.020926734697873095,0.2108698350231259,2,2021-10-31
25582311,NICOLEMN ART SRL,standard,1.385692,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.0196357737216799,0.03774916408166852,0.0196357737216799,1,2021-10-31
256,ANDREI CONSTRUCT SRL (BZ),cerere_plata,0.13397555,0,0,1,0,0,0,0,0,0,0.3986066151265028,0.10626293474934508,0.3986066151265028,3,2021-10-31
25600132,MIRACOLUL PLANTELOR SRL,standard,0.46099354,0,0.15,1,0,0,0,0,0.15,0.923187279574391,0.10917108503047802,0.02413190086682789,0.10917108503047802,2,2021-10-31
25629376,WORKSHOP DOORS SRL,standard,0.712,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01923409119809205,0.027264539094057853,0.01923409119809205,1,2021-10-31
25652026,CONSTAR DISTRIBUTION SRL,insolventa,0.8228578400000001,0,0,1,18,13,0,0,0,0.0289517205650865,0.4017498861172261,0.1370436760709569,0.4017498861172261,3,2021-10-31
25668707,HOPE PROMO SRL,standard,0.16,0,0.5,0,1,1,0,0,0.5,0.923187279574391,0.018931672374814176,0.020836203301156736,0.018931672374814176,1,2021-10-31
25889490,UNIOIL SRL,standard,0.8,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019286099412697957,0.028453778745727177,0.019286099412697957,1,2021-10-31
25890788,BACKUP TECHNOLOGY SRL,standard,0.09666638000000001,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01887425047127172,0.02020102133897693,0.01887425047127172,1,2021-10-31
2593,RECYCLING TECHNOLOGY A.J. SRL,cerere_plata,0.42038825,0,0,1,0,0,0,0,0,0,0.40075674428923075,0.12062152064101557,0.40075674428923075,3,2021-10-31
25971106,EXPONENTIAL CONSULT SRL,standard,0.69776624,0,0.41760688387551614,1,7,6,0,0,0.41760688387551614,0.923187279574391,0.02956718708244047,0.027076776784571814,0.02956718708244047,2,2021-10-31
26060448,FAR FASHION S.R.L.,standard,0.02585758,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018833268200021198,0.019513311915399126,0.018833268200021198,1,2021-10-31
26083905,TRANS EURO CARGO SPEDITION SRL,instiintare_neplata,0.022765729999999998,0,0,1,33,25,0,0,0,0.0478609998605216,0.3952918784674518,0.09322606977641842,0.3952918784674518,2,2021-10-31
26129956,T & M ELECTROSTART 2009 SRL,standard,0.32,0,0.5,0,9,9,0,0,0.5,0.923187279574391,0.01919201570847859,0.022529178292631014,0.01919201570847859,1,2021-10-31
26139542,AUTO ENGINE HOUSE SRL,standard,0.08,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018864596545251508,0.020037048079322033,0.018864596545251508,1,2021-10-31
26255130,COMVEL MAT SRL,standard,0.7206913,80241.12,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01923922165218345,0.027379810619558447,0.01923922165218345,1,2021-10-31
2631,ROBERTO ROSSI SRL,cerere_plata,0.11960117999999999,0,0,1,0,0,0,0,0,0,0.398498807518448,0.1055835634014387,0.398498807518448,3,2021-10-31
26310790,EMY-MAT AGRO-SERV SRL,standard,0.027953259999999997,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018834479870228935,0.01953333216843914,0.018834479870228935,1,2021-10-31
26340510,GLOBAL ART PRODUCTION SRL,standard,0.46797192,0,0.5,0,1,1,0,0,0.5,0.923187279574391,0.019111472951147748,0.024214051481405534,0.019111472951147748,1,2021-10-31
26368295,RIA TOP SRL,standard,0.304122,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018994824481643215,0.022355335667813548,0.018994824481643215,1,2021-10-31
